date,abandoned,connected,disconnected,neverseen,cc
2015-06-27,1,0,0,1,TD
2015-06-26,1,0,0,1,TD
2015-06-25,1,0,0,1,TD
2015-06-24,1,0,0,1,TD
2015-06-23,1,0,0,1,TD
2015-06-22,1,0,0,1,TD
2015-06-21,1,0,0,1,TD
2015-06-20,1,0,0,1,TD
2015-06-19,1,0,0,1,TD
2015-06-18,1,0,0,1,TD
2015-06-17,1,0,0,1,TD
2015-06-16,1,0,0,1,TD
2015-06-15,1,0,0,1,TD
2015-06-14,1,0,0,1,TD
2015-06-13,1,0,0,1,TD
2015-06-12,1,0,0,1,TD
2015-06-11,1,0,0,1,TD
2015-06-10,1,0,0,1,TD
2015-06-09,1,0,0,1,TD
2015-06-08,1,0,0,1,TD
2015-06-07,1,0,0,1,TD
2015-06-06,1,0,0,1,TD
2015-06-05,1,0,0,1,TD
2015-06-04,1,0,0,1,TD
2015-06-03,1,0,0,1,TD
2015-06-02,1,0,0,1,TD
2015-06-01,1,0,0,1,TD
2015-05-31,1,0,0,1,TD
2015-05-30,1,0,0,1,TD
2015-05-29,1,0,0,1,TD
2015-05-28,1,0,0,1,TD
2015-05-27,1,0,0,1,TD
2015-05-26,1,0,0,1,TD
2015-05-25,1,0,0,1,TD
2015-05-24,1,0,0,1,TD
2015-05-23,1,0,0,1,TD
2015-05-22,1,0,0,1,TD
2015-05-21,1,0,0,1,TD
2015-05-20,1,0,0,1,TD
2015-05-19,1,0,0,1,TD
2015-05-18,1,0,0,1,TD
2015-05-17,1,0,0,1,TD
2015-05-16,1,0,0,1,TD
2015-05-15,1,0,0,1,TD
2015-05-14,1,0,0,1,TD
2015-05-13,1,0,0,1,TD
2015-05-12,1,0,0,1,TD
2015-05-11,1,0,0,1,TD
2015-05-10,1,0,0,1,TD
2015-05-09,1,0,0,1,TD
2015-05-08,1,0,0,1,TD
2015-05-07,1,0,0,1,TD
2015-05-06,1,0,0,1,TD
2015-05-05,1,0,0,1,TD
2015-05-04,1,0,0,1,TD
2015-05-03,1,0,0,1,TD
2015-05-02,1,0,0,1,TD
2015-05-01,1,0,0,1,TD
2015-04-30,1,0,0,1,TD
2015-04-29,1,0,0,1,TD
2015-04-28,1,0,0,1,TD
2015-04-27,1,0,0,1,TD
2015-04-26,1,0,0,1,TD
2015-04-25,1,0,0,1,TD
2015-04-24,1,0,0,1,TD
2015-04-23,1,0,0,1,TD
2015-04-22,1,0,0,1,TD
2015-04-21,1,0,0,1,TD
2015-04-20,1,0,0,1,TD
2015-04-19,1,0,0,1,TD
2015-04-18,1,0,0,1,TD
2015-04-17,1,0,0,1,TD
2015-04-16,1,0,0,1,TD
2015-04-15,1,0,0,1,TD
2015-04-14,1,0,0,1,TD
2015-04-13,1,0,0,1,TD
2015-04-12,1,0,0,1,TD
2015-04-11,1,0,0,1,TD
2015-04-10,1,0,0,1,TD
2015-04-09,1,0,0,1,TD
2015-04-08,1,0,0,1,TD
2015-04-07,1,0,0,1,TD
2015-04-06,1,0,0,1,TD
2015-04-05,1,0,0,1,TD
2015-04-04,1,0,0,1,TD
2015-04-03,1,0,0,1,TD
2015-04-02,1,0,0,1,TD
2015-04-01,1,0,0,1,TD
2015-03-31,1,0,0,1,TD
2015-03-30,1,0,0,1,TD
2015-03-29,1,0,0,1,TD
2015-03-28,1,0,0,1,TD
2015-03-27,1,0,0,1,TD
2015-03-26,1,0,0,1,TD
2015-03-25,1,0,0,1,TD
2015-03-24,1,0,0,1,TD
2015-03-23,1,0,0,1,TD
2015-03-22,1,0,0,1,TD
2015-03-21,1,0,0,1,TD
2015-03-20,1,0,0,1,TD
2015-03-19,1,0,0,1,TD
2015-03-18,1,0,0,1,TD
2015-03-17,1,0,0,1,TD
2015-03-16,1,0,0,1,TD
2015-03-15,1,0,0,1,TD
2015-03-14,1,0,0,1,TD
2015-03-13,1,0,0,1,TD
2015-03-12,1,0,0,1,TD
2015-03-11,1,0,0,1,TD
2015-03-10,1,0,0,1,TD
2015-03-09,1,0,0,1,TD
2015-03-08,1,0,0,1,TD
2015-03-07,1,0,0,1,TD
2015-03-06,1,0,0,1,TD
2015-03-05,1,0,0,1,TD
2015-03-04,1,0,0,1,TD
2015-03-03,1,0,0,1,TD
2015-03-02,1,0,0,1,TD
2015-03-01,1,0,0,1,TD
2015-02-28,1,0,0,1,TD
2015-02-27,1,0,0,1,TD
2015-02-26,1,0,0,1,TD
2015-02-25,1,0,0,1,TD
2015-02-24,1,0,0,1,TD
2015-02-23,1,0,0,1,TD
2015-02-22,1,0,0,1,TD
2015-02-21,1,0,0,1,TD
2015-02-20,1,0,0,1,TD
2015-02-19,1,0,0,1,TD
2015-02-18,1,0,0,1,TD
2015-02-17,1,0,0,1,TD
2015-02-16,1,0,0,1,TD
2015-02-15,1,0,0,1,TD
2015-02-14,1,0,0,1,TD
2015-02-13,1,0,0,1,TD
2015-02-12,1,0,0,1,TD
2015-02-11,1,0,0,1,TD
2015-02-10,1,0,0,1,TD
2015-02-09,1,0,0,1,TD
2015-02-08,1,0,0,1,TD
2015-02-07,1,0,0,1,TD
2015-02-06,1,0,0,1,TD
2015-02-05,1,0,0,1,TD
2015-02-04,1,0,0,1,TD
2015-02-03,1,0,0,1,TD
2015-02-02,1,0,0,1,TD
2015-02-01,1,0,0,1,TD
2015-01-31,1,0,0,1,TD
2015-01-30,1,0,0,1,TD
2015-01-29,1,0,0,0,TD
2015-01-28,1,0,0,0,TD
2015-01-27,1,0,0,0,TD
2015-01-26,1,0,0,0,TD
2015-01-25,1,0,0,0,TD
2015-01-24,1,0,0,0,TD
2015-01-23,1,0,0,0,TD
2015-01-22,1,0,0,0,TD
2015-01-21,1,0,0,0,TD
2015-01-20,1,0,0,0,TD
2015-01-19,1,0,0,0,TD
2015-01-18,1,0,0,0,TD
2015-01-17,1,0,0,0,TD
2015-01-16,1,0,0,0,TD
2015-01-15,1,0,0,0,TD
2015-01-14,1,0,0,0,TD
2015-01-13,1,0,0,0,TD
2015-01-12,1,0,0,0,TD
2015-01-11,1,0,0,0,TD
2015-01-10,1,0,0,0,TD
2015-01-09,1,0,0,0,TD
2015-01-08,1,0,0,0,TD
2015-01-07,1,0,0,0,TD
2015-01-06,1,0,0,0,TD
2015-01-05,1,0,0,0,TD
2015-01-04,1,0,0,0,TD
2015-01-03,1,0,0,0,TD
2015-01-02,1,0,0,0,TD
2015-01-01,1,0,0,0,TD
2014-12-31,1,0,0,0,TD
2014-12-30,1,0,0,0,TD
2014-12-29,1,0,0,0,TD
2014-12-28,1,0,0,0,TD
2014-12-27,1,0,0,0,TD
2014-12-26,1,0,0,0,TD
2014-12-25,1,0,0,0,TD
2014-12-24,1,0,0,0,TD
2014-12-23,1,0,0,0,TD
2014-12-22,1,0,0,0,TD
2014-12-21,1,0,0,0,TD
2014-12-20,1,0,0,0,TD
2014-12-19,1,0,0,0,TD
2014-12-18,1,0,0,0,TD
2014-12-17,1,0,0,0,TD
2014-12-16,1,0,0,0,TD
2014-12-15,1,0,0,0,TD
2014-12-14,1,0,0,0,TD
2014-12-13,1,0,0,0,TD
2014-12-12,1,0,0,0,TD
2014-12-11,1,0,0,0,TD
2014-12-10,1,0,0,0,TD
2014-12-09,1,0,0,0,TD
2014-12-08,1,0,0,0,TD
2014-12-07,1,0,0,0,TD
2014-12-06,1,0,0,0,TD
2014-12-05,1,0,0,0,TD
2014-12-04,1,0,0,0,TD
2014-12-03,1,0,0,0,TD
2014-12-02,1,0,0,0,TD
2014-12-01,1,0,0,0,TD
2014-11-30,1,0,0,0,TD
2014-11-29,1,0,0,0,TD
2014-11-28,1,0,0,0,TD
2014-11-27,1,0,0,0,TD
2014-11-26,1,0,0,0,TD
2014-11-25,1,0,0,0,TD
2014-11-24,1,0,0,0,TD
2014-11-23,1,0,0,0,TD
2014-11-22,1,0,0,0,TD
2014-11-21,1,0,0,0,TD
2014-11-20,1,0,0,0,TD
2014-11-19,1,0,0,0,TD
2014-11-18,1,0,0,0,TD
2014-11-17,1,0,0,0,TD
2014-11-16,1,0,0,0,TD
2014-11-15,1,0,0,0,TD
2014-11-14,1,0,0,0,TD
2014-11-13,1,0,0,0,TD
2014-11-12,1,0,0,0,TD
2014-11-11,1,0,0,0,TD
2014-11-10,1,0,0,0,TD
2014-11-09,1,0,0,0,TD
2014-11-08,1,0,0,0,TD
2014-11-07,1,0,0,0,TD
2014-11-06,1,0,0,0,TD
2014-11-05,1,0,0,0,TD
2014-11-04,1,0,0,0,TD
2014-11-03,1,0,0,0,TD
2014-11-02,1,0,0,0,TD
2014-11-01,1,0,0,0,TD
2014-10-31,1,0,0,0,TD
2014-10-30,1,0,0,0,TD
2014-10-29,1,0,0,0,TD
2014-10-28,1,0,0,0,TD
2014-10-27,1,0,0,0,TD
2014-10-26,1,0,0,0,TD
2014-10-25,1,0,0,0,TD
2014-10-24,1,0,0,0,TD
2014-10-23,1,0,0,0,TD
2014-10-22,1,0,0,0,TD
2014-10-21,1,0,0,0,TD
2014-10-20,1,0,0,0,TD
2014-10-19,1,0,0,0,TD
2014-10-18,1,0,0,0,TD
2014-10-17,1,0,0,0,TD
2014-10-16,1,0,0,0,TD
2014-10-15,1,0,0,0,TD
2014-10-14,1,0,0,0,TD
2014-10-13,1,0,0,0,TD
2014-10-12,1,0,0,0,TD
2014-10-11,1,0,0,0,TD
2014-10-10,1,0,0,0,TD
2014-10-09,1,0,0,0,TD
2014-10-08,1,0,0,0,TD
2014-10-07,1,0,0,0,TD
2014-10-06,1,0,0,0,TD
2014-10-05,1,0,0,0,TD
2014-10-04,1,0,0,0,TD
2014-10-03,1,0,0,0,TD
2014-10-02,1,0,0,0,TD
2014-10-01,1,0,0,0,TD
2014-09-30,1,0,0,0,TD
2014-09-29,1,0,0,0,TD
2014-09-28,1,0,0,0,TD
2014-09-27,1,0,0,0,TD
2014-09-26,1,0,0,0,TD
2014-09-25,1,0,0,0,TD
2014-09-24,1,0,0,0,TD
2014-09-23,1,0,0,0,TD
2014-09-22,1,0,0,0,TD
2014-09-21,1,0,0,0,TD
2014-09-20,1,0,0,0,TD
2014-09-19,1,0,0,0,TD
2014-09-18,1,0,0,0,TD
2014-09-17,1,0,0,0,TD
2014-09-16,1,0,0,0,TD
2014-09-15,1,0,0,0,TD
2014-09-14,1,0,0,0,TD
2014-09-13,1,0,0,0,TD
2014-09-12,1,0,0,0,TD
2014-09-11,1,0,0,0,TD
2014-09-10,1,0,0,0,TD
2019-05-10,7,2,0,0,BI
2019-05-09,7,2,0,0,BI
2019-05-08,7,2,0,0,BI
2019-05-07,7,2,0,0,BI
2019-05-06,7,2,0,0,BI
2019-05-05,7,2,0,0,BI
2019-05-04,7,2,0,0,BI
2019-05-03,7,2,0,0,BI
2019-05-02,7,2,0,0,BI
2019-05-01,7,1,1,0,BI
2019-04-30,7,1,1,0,BI
2019-04-29,7,1,1,0,BI
2019-04-28,7,1,1,0,BI
2019-04-27,7,1,1,0,BI
2019-04-26,7,1,1,0,BI
2019-04-25,7,1,1,0,BI
2019-04-24,7,1,1,0,BI
2019-04-23,7,1,1,0,BI
2019-04-22,7,0,2,0,BI
2019-04-21,7,0,2,0,BI
2019-04-20,7,1,1,0,BI
2019-04-19,7,1,1,0,BI
2019-04-18,7,1,1,0,BI
2019-04-17,7,2,0,0,BI
2019-04-16,7,2,0,0,BI
2019-04-15,7,2,0,0,BI
2019-04-14,7,2,0,0,BI
2019-04-13,7,2,0,0,BI
2019-04-12,7,2,0,0,BI
2019-04-11,7,2,0,0,BI
2019-04-10,7,2,0,0,BI
2019-04-09,7,2,0,0,BI
2019-04-08,7,2,0,0,BI
2019-04-07,7,1,1,0,BI
2019-04-06,7,2,0,0,BI
2019-04-05,7,2,0,0,BI
2019-04-04,7,2,0,0,BI
2019-04-03,7,2,0,0,BI
2019-04-02,7,2,0,0,BI
2019-04-01,7,2,0,0,BI
2019-03-31,7,2,0,0,BI
2019-03-30,7,2,0,0,BI
2019-03-29,7,2,0,0,BI
2019-03-28,7,2,0,0,BI
2019-03-27,7,2,0,0,BI
2019-03-26,7,2,0,0,BI
2019-03-25,7,2,0,0,BI
2019-03-24,7,2,0,0,BI
2019-03-23,7,2,0,0,BI
2019-03-22,7,2,0,0,BI
2019-03-21,7,2,0,0,BI
2019-03-20,7,2,0,0,BI
2019-03-19,7,2,0,0,BI
2019-03-18,7,2,0,0,BI
2019-03-17,7,2,0,0,BI
2019-03-16,7,2,0,0,BI
2019-03-15,7,2,0,0,BI
2019-03-14,7,2,0,0,BI
2019-03-13,7,2,0,0,BI
2019-03-12,7,2,0,0,BI
2019-03-11,7,2,0,0,BI
2019-03-10,7,2,0,0,BI
2019-03-09,7,2,0,0,BI
2019-03-08,7,2,0,0,BI
2019-03-07,7,2,0,0,BI
2019-03-06,7,2,0,0,BI
2019-03-05,7,2,0,0,BI
2019-03-04,7,2,0,0,BI
2019-03-03,7,2,0,0,BI
2019-03-02,7,2,0,0,BI
2019-03-01,7,2,0,0,BI
2019-02-28,7,2,0,0,BI
2019-02-27,7,2,0,0,BI
2019-02-26,7,2,0,0,BI
2019-02-25,7,2,0,0,BI
2019-02-24,7,2,0,0,BI
2019-02-23,7,2,0,0,BI
2019-02-22,7,2,0,0,BI
2019-02-21,7,2,0,0,BI
2019-02-20,7,2,0,0,BI
2019-02-19,7,2,0,0,BI
2019-02-18,7,2,0,0,BI
2019-02-17,7,2,0,0,BI
2019-02-16,7,2,0,0,BI
2019-02-15,7,2,0,0,BI
2019-02-14,7,2,0,0,BI
2019-02-13,7,2,0,0,BI
2019-02-12,7,2,0,0,BI
2019-02-11,7,2,0,0,BI
2019-02-10,7,2,0,0,BI
2019-02-09,7,2,0,0,BI
2019-02-08,7,2,0,0,BI
2019-02-07,7,2,0,0,BI
2019-02-06,7,2,0,0,BI
2019-02-05,7,2,0,0,BI
2019-02-04,7,2,0,0,BI
2019-02-03,7,2,0,0,BI
2019-02-02,7,2,0,0,BI
2019-02-01,7,2,0,0,BI
2019-01-31,7,2,0,0,BI
2019-01-30,7,2,0,0,BI
2019-01-29,7,2,0,0,BI
2019-01-28,7,2,0,0,BI
2019-01-27,7,2,0,0,BI
2019-01-26,7,2,0,0,BI
2019-01-25,7,2,0,0,BI
2019-01-24,7,1,1,0,BI
2019-01-23,7,0,2,0,BI
2019-01-22,7,1,1,0,BI
2019-01-21,7,1,1,0,BI
2019-01-20,7,1,1,0,BI
2019-01-19,7,1,1,0,BI
2019-01-18,7,1,1,0,BI
2019-01-17,7,1,1,0,BI
2019-01-16,7,1,1,0,BI
2019-01-15,7,1,1,0,BI
2019-01-14,7,1,1,0,BI
2019-01-13,7,2,0,0,BI
2019-01-12,7,2,0,0,BI
2019-01-11,7,2,0,0,BI
2019-01-10,7,2,0,0,BI
2019-01-09,7,1,1,0,BI
2019-01-08,7,2,0,0,BI
2019-01-07,7,1,1,0,BI
2019-01-06,7,2,0,0,BI
2019-01-05,7,2,0,0,BI
2019-01-04,7,2,0,0,BI
2019-01-03,7,2,0,0,BI
2019-01-02,7,2,0,0,BI
2019-01-01,7,2,0,0,BI
2018-12-31,7,2,0,0,BI
2018-12-30,7,2,0,0,BI
2018-12-29,7,2,0,0,BI
2018-12-28,7,2,0,0,BI
2018-12-27,7,2,0,0,BI
2018-12-26,7,2,0,0,BI
2018-12-25,7,1,1,0,BI
2018-12-24,7,1,1,0,BI
2018-12-23,7,2,0,0,BI
2018-12-22,7,2,0,0,BI
2018-12-21,7,2,0,0,BI
2018-12-20,7,2,0,0,BI
2018-12-19,7,2,0,0,BI
2018-12-18,7,2,0,0,BI
2018-12-17,7,2,0,0,BI
2018-12-16,7,1,1,0,BI
2018-12-15,7,1,1,0,BI
2018-12-14,7,2,0,0,BI
2018-12-13,7,2,0,0,BI
2018-12-12,7,2,0,0,BI
2018-12-11,7,2,0,0,BI
2018-12-10,7,2,0,0,BI
2018-12-09,7,2,0,0,BI
2018-12-08,7,2,0,0,BI
2018-12-07,7,2,0,0,BI
2018-12-06,7,2,0,0,BI
2018-12-05,7,2,0,0,BI
2018-12-04,7,2,0,0,BI
2018-12-03,7,1,1,0,BI
2018-12-02,7,1,1,0,BI
2018-12-01,7,1,1,0,BI
2018-11-30,7,1,1,0,BI
2018-11-29,7,2,0,0,BI
2018-11-28,7,2,0,0,BI
2018-11-27,7,1,1,0,BI
2018-11-26,7,2,0,0,BI
2018-11-25,7,2,0,0,BI
2018-11-24,7,2,0,0,BI
2018-11-23,7,2,0,0,BI
2018-11-22,7,2,0,0,BI
2018-11-21,7,2,0,0,BI
2018-11-20,7,2,0,0,BI
2018-11-19,7,2,0,0,BI
2018-11-18,7,1,1,0,BI
2018-11-17,7,2,0,0,BI
2018-11-16,7,2,0,0,BI
2018-11-15,7,1,1,0,BI
2018-11-14,7,2,0,0,BI
2018-11-13,7,2,0,0,BI
2018-11-12,7,2,0,0,BI
2018-11-11,7,2,0,0,BI
2018-11-10,7,2,0,0,BI
2018-11-09,7,2,0,0,BI
2018-11-08,7,2,0,0,BI
2018-11-07,7,2,0,0,BI
2018-11-06,7,2,0,0,BI
2018-11-05,7,2,0,0,BI
2018-11-04,7,2,0,0,BI
2018-11-03,7,2,0,0,BI
2018-11-02,7,2,0,0,BI
2018-11-01,7,1,1,0,BI
2018-10-31,7,1,1,0,BI
2018-10-30,7,2,0,0,BI
2018-10-29,7,2,0,0,BI
2018-10-28,7,2,0,0,BI
2018-10-27,7,2,0,0,BI
2018-10-26,7,1,1,0,BI
2018-10-25,7,2,0,0,BI
2018-10-24,7,2,0,0,BI
2018-10-23,7,2,0,0,BI
2018-10-22,7,1,1,0,BI
2018-10-21,7,1,1,0,BI
2018-10-20,7,1,1,0,BI
2018-10-19,7,1,1,0,BI
2018-10-18,7,2,0,0,BI
2018-10-17,7,2,0,0,BI
2018-10-16,7,2,0,0,BI
2018-10-15,7,2,0,0,BI
2018-10-14,7,1,1,0,BI
2018-10-13,7,1,1,0,BI
2018-10-12,7,1,1,0,BI
2018-10-11,7,2,0,0,BI
2018-10-10,7,1,1,0,BI
2018-10-09,7,2,0,0,BI
2018-10-08,7,2,0,0,BI
2018-10-07,7,0,2,0,BI
2018-10-06,7,0,2,0,BI
2018-10-05,7,1,1,0,BI
2018-10-04,7,1,1,0,BI
2018-10-03,7,2,0,0,BI
2018-10-02,7,2,0,0,BI
2018-10-01,7,1,1,0,BI
2018-09-30,7,1,1,0,BI
2018-09-29,7,1,1,0,BI
2018-09-28,7,1,1,0,BI
2018-09-27,7,0,2,0,BI
2018-09-26,7,0,2,0,BI
2018-09-25,7,0,2,0,BI
2018-09-24,7,0,2,0,BI
2018-09-23,7,2,0,0,BI
2018-09-22,7,2,0,0,BI
2018-09-21,7,2,0,0,BI
2018-09-20,7,2,0,0,BI
2018-09-19,7,2,0,0,BI
2018-09-18,7,2,0,0,BI
2018-09-17,7,2,0,0,BI
2018-09-16,7,2,0,0,BI
2018-09-15,7,2,0,0,BI
2018-09-14,7,2,0,0,BI
2018-09-13,7,2,0,0,BI
2018-09-12,7,2,0,0,BI
2018-09-11,7,2,0,0,BI
2018-09-10,7,2,0,0,BI
2018-09-09,7,1,1,0,BI
2018-09-08,7,1,1,0,BI
2018-09-07,7,2,0,0,BI
2018-09-06,7,2,0,0,BI
2018-09-05,7,2,0,0,BI
2018-09-04,7,2,0,0,BI
2018-09-03,7,2,0,0,BI
2018-09-02,7,2,0,0,BI
2018-09-01,7,2,0,0,BI
2018-08-31,7,2,0,0,BI
2018-08-30,7,2,0,0,BI
2018-08-29,7,2,0,0,BI
2018-08-28,7,1,1,0,BI
2018-08-27,7,2,0,0,BI
2018-08-26,7,2,0,0,BI
2018-08-25,7,2,0,0,BI
2018-08-24,7,2,0,0,BI
2018-08-23,7,1,1,0,BI
2018-08-22,7,2,0,0,BI
2018-08-21,7,1,1,0,BI
2018-08-20,7,1,1,0,BI
2018-08-19,7,1,1,0,BI
2018-08-18,7,1,1,0,BI
2018-08-17,7,1,1,0,BI
2018-08-16,7,2,0,0,BI
2018-08-15,7,2,0,0,BI
2018-08-14,7,2,0,0,BI
2018-08-13,7,2,0,0,BI
2018-08-12,7,2,0,0,BI
2018-08-11,7,2,0,0,BI
2018-08-10,7,2,0,0,BI
2018-08-09,7,2,0,0,BI
2018-08-08,7,2,0,0,BI
2018-08-07,7,2,0,0,BI
2018-08-06,7,2,0,0,BI
2018-08-05,7,2,0,0,BI
2018-08-04,7,2,0,0,BI
2018-08-03,7,2,0,0,BI
2018-08-02,7,2,0,0,BI
2018-08-01,7,2,0,0,BI
2018-07-31,7,2,0,0,BI
2018-07-30,7,1,1,0,BI
2018-07-29,7,1,1,0,BI
2018-07-28,7,1,1,0,BI
2018-07-27,7,1,1,0,BI
2018-07-26,7,1,1,0,BI
2018-07-25,7,1,1,0,BI
2018-07-24,7,1,1,0,BI
2018-07-23,7,1,1,0,BI
2018-07-22,7,1,1,0,BI
2018-07-21,7,1,1,0,BI
2018-07-20,7,1,1,0,BI
2018-07-19,7,1,1,0,BI
2018-07-18,7,2,0,0,BI
2018-07-17,7,2,0,0,BI
2018-07-16,7,0,2,0,BI
2018-07-15,7,1,1,0,BI
2018-07-14,7,1,1,0,BI
2018-07-13,7,1,1,0,BI
2018-07-12,7,2,0,0,BI
2018-07-11,7,1,1,0,BI
2018-07-10,7,2,0,0,BI
2018-07-09,7,1,1,0,BI
2018-07-08,7,2,0,0,BI
2018-07-07,7,2,0,0,BI
2018-07-06,7,2,0,0,BI
2018-07-05,7,1,1,0,BI
2018-07-04,7,2,0,0,BI
2018-07-03,7,1,1,0,BI
2018-07-02,7,1,1,0,BI
2018-07-01,7,1,1,0,BI
2018-06-30,7,1,1,0,BI
2018-06-29,7,2,0,0,BI
2018-06-28,7,1,1,0,BI
2018-06-27,7,1,1,0,BI
2018-06-26,7,2,0,0,BI
2018-06-25,7,1,1,0,BI
2018-06-24,7,1,1,0,BI
2018-06-23,7,1,1,0,BI
2018-06-22,7,1,1,0,BI
2018-06-21,7,1,1,0,BI
2018-06-20,7,2,0,0,BI
2018-06-19,7,2,0,0,BI
2018-06-18,7,2,0,0,BI
2018-06-17,7,1,1,0,BI
2018-06-16,7,2,0,0,BI
2018-06-15,7,1,1,0,BI
2018-06-14,7,1,1,0,BI
2018-06-13,7,2,0,0,BI
2018-06-12,7,1,1,0,BI
2018-06-11,7,1,1,0,BI
2018-06-10,7,2,0,0,BI
2018-06-09,7,2,0,0,BI
2018-06-08,7,2,0,0,BI
2018-06-07,7,2,0,0,BI
2018-06-06,7,2,0,0,BI
2018-06-05,7,2,0,0,BI
2018-06-04,7,2,0,0,BI
2018-06-03,7,2,0,0,BI
2018-06-02,7,2,0,0,BI
2018-06-01,7,2,0,0,BI
2018-05-31,7,1,1,0,BI
2018-05-30,7,2,0,0,BI
2018-05-29,7,2,0,0,BI
2018-05-28,7,1,1,0,BI
2018-05-27,7,1,1,0,BI
2018-05-26,7,2,0,0,BI
2018-05-25,7,2,0,0,BI
2018-05-24,7,1,1,0,BI
2018-05-23,7,2,0,0,BI
2018-05-22,7,1,1,0,BI
2018-05-21,7,1,1,0,BI
2018-05-20,7,1,1,0,BI
2018-05-19,7,0,2,0,BI
2018-05-18,7,2,0,0,BI
2018-05-17,7,2,0,0,BI
2018-05-16,7,2,0,0,BI
2018-05-15,7,1,1,0,BI
2018-05-14,7,2,0,0,BI
2018-05-13,7,1,1,0,BI
2018-05-12,7,2,0,0,BI
2018-05-11,7,2,0,0,BI
2018-05-10,7,2,0,0,BI
2018-05-09,7,2,0,0,BI
2018-05-08,7,1,1,0,BI
2018-05-07,7,2,0,0,BI
2018-05-06,7,2,0,0,BI
2018-05-05,7,1,1,0,BI
2018-05-04,7,1,1,0,BI
2018-05-03,7,2,0,0,BI
2018-05-02,7,2,0,0,BI
2018-05-01,7,2,0,0,BI
2018-04-30,7,2,0,0,BI
2018-04-29,7,1,1,0,BI
2018-04-28,7,1,1,0,BI
2018-04-27,7,1,1,0,BI
2018-04-26,7,1,1,0,BI
2018-04-25,7,2,0,0,BI
2018-04-24,7,1,1,0,BI
2018-04-23,7,1,1,0,BI
2018-04-22,7,1,1,0,BI
2018-04-21,7,0,2,0,BI
2018-04-20,7,0,2,0,BI
2018-04-19,7,1,1,0,BI
2018-04-18,7,1,1,0,BI
2018-04-17,7,1,1,0,BI
2018-04-16,7,1,1,0,BI
2018-04-15,7,1,1,0,BI
2018-04-14,7,1,1,0,BI
2018-04-13,7,1,1,0,BI
2018-04-12,7,1,1,0,BI
2018-04-11,7,1,1,0,BI
2018-04-10,7,1,1,0,BI
2018-04-09,7,1,1,0,BI
2018-04-08,7,1,1,0,BI
2018-04-07,7,1,1,0,BI
2018-04-06,7,1,1,0,BI
2018-04-05,7,2,0,0,BI
2018-04-04,7,1,1,0,BI
2018-04-03,7,2,0,0,BI
2018-04-02,7,1,1,0,BI
2018-04-01,7,1,1,0,BI
2018-03-31,7,1,1,0,BI
2018-03-30,7,1,1,0,BI
2018-03-29,7,1,1,0,BI
2018-03-28,7,2,0,0,BI
2018-03-27,7,1,1,0,BI
2018-03-21,7,2,0,0,BI
2018-03-20,7,2,0,0,BI
2018-03-19,7,2,0,0,BI
2018-03-18,7,2,0,0,BI
2018-03-17,7,2,0,0,BI
2018-03-16,7,2,0,0,BI
2018-03-15,7,2,0,0,BI
2018-03-14,7,2,0,0,BI
2018-03-13,7,2,0,0,BI
2018-03-12,7,1,1,0,BI
2018-03-11,7,2,0,0,BI
2018-03-10,7,2,0,0,BI
2018-03-09,7,1,1,0,BI
2018-03-08,7,1,1,0,BI
2018-03-07,7,2,0,0,BI
2018-03-06,7,2,0,0,BI
2018-03-05,7,2,0,0,BI
2018-03-04,7,2,0,0,BI
2018-03-03,7,2,0,0,BI
2018-03-02,7,2,0,0,BI
2018-03-01,7,1,1,0,BI
2018-02-28,7,2,0,0,BI
2018-02-27,7,2,0,0,BI
2018-02-26,7,1,1,0,BI
2018-02-25,7,1,1,0,BI
2018-02-24,7,1,1,0,BI
2018-02-23,7,1,1,0,BI
2018-02-22,7,1,1,0,BI
2018-02-21,7,2,0,0,BI
2018-02-20,7,1,1,0,BI
2018-02-19,7,1,1,0,BI
2018-02-18,7,1,1,0,BI
2018-02-17,7,2,0,0,BI
2018-02-16,7,2,0,0,BI
2018-02-15,7,2,0,0,BI
2018-02-14,7,2,0,0,BI
2018-02-13,7,2,0,0,BI
2018-02-12,7,2,0,0,BI
2018-02-11,7,2,0,0,BI
2018-02-10,7,2,0,0,BI
2018-02-09,7,2,0,0,BI
2018-02-08,7,2,0,0,BI
2018-02-07,7,2,0,0,BI
2018-02-06,7,1,1,0,BI
2018-02-05,7,1,1,0,BI
2018-02-04,7,2,0,0,BI
2018-02-03,7,2,0,0,BI
2018-02-02,7,2,0,0,BI
2018-02-01,7,1,1,0,BI
2018-01-31,7,2,0,0,BI
2018-01-30,7,1,1,0,BI
2018-01-29,7,1,1,0,BI
2018-01-28,7,0,2,0,BI
2018-01-27,7,1,1,0,BI
2018-01-26,7,1,1,0,BI
2018-01-25,7,1,1,0,BI
2018-01-24,7,1,1,0,BI
2018-01-23,7,1,1,0,BI
2018-01-22,7,1,1,0,BI
2018-01-21,7,1,1,0,BI
2018-01-20,7,1,1,0,BI
2018-01-19,7,0,2,0,BI
2018-01-18,7,1,1,0,BI
2018-01-17,7,2,0,0,BI
2018-01-16,7,1,1,0,BI
2018-01-15,7,1,1,0,BI
2018-01-14,7,1,1,0,BI
2018-01-13,7,1,1,0,BI
2018-01-12,7,1,1,0,BI
2018-01-11,7,1,1,0,BI
2018-01-10,7,1,1,0,BI
2018-01-09,7,1,1,0,BI
2018-01-08,7,1,1,0,BI
2018-01-07,7,0,2,0,BI
2018-01-06,7,1,1,0,BI
